Date,Open,High,Low,Close,Volume
2015-10-11,1.89595,2.00222,1.86143,1.98782,1211204923
2015-10-18,2.00307,2.08197,1.93169,2.07814,936896727
2015-10-25,2.06856,2.37688,2.04091,2.3486,969924395
2015-11-01,2.34548,2.43245,2.31889,2.38382,683058476
2015-11-08,2.40155,2.52013,2.38813,2.47605,688645444
2015-11-15,2.44727,2.45713,2.16089,2.16463,717860051
2015-11-22,2.15745,2.45065,2.14234,2.44346,846179748
2015-11-29,2.44659,2.47462,2.33949,2.43053,343554589
2015-12-06,2.45473,2.52492,2.27433,2.4763,764896026
2015-12-13,2.48371,2.48827,2.19792,2.20306,1096501295
2015-12-20,2.21263,2.42574,2.11744,2.16644,1061225116
2015-12-27,2.2201,2.34165,2.17143,2.32011,439728827
2016-01-03,2.30382,2.44301,2.25494,2.27568,514939096
2016-01-10,2.12427,2.17028,1.81247,1.82086,1288354938
2016-01-17,1.85855,1.93488,1.57244,1.64359,1992316147
2016-01-24,1.70795,1.7859,1.46522,1.78316,1443831445
2016-01-31,1.7672,1.79485,1.59776,1.79485,1441485979
2016-02-07,1.76562,1.82782,1.47397,1.49253,1634202196
2016-02-14,1.40905,1.51256,1.34153,1.48181,2158812861
2016-02-21,1.55032,1.70795,1.52143,1.649,1172421974
2016-02-28,1.69376,1.78016,1.55473,1.73238,1354512632
2016-03-06,1.72824,1.87789,1.68638,1.84276,1165031130
2016-03-13,1.81402,1.88204,1.71867,1.88004,1127444732
2016-03-20,1.86124,1.95994,1.85319,1.94367,838435990
2016-03-27,1.93523,1.99925,1.89848,1.93646,569605294
2016-04-03,1.95584,2.1105,1.9095,2.1081,787726573
2016-04-10,2.10484,2.12462,2.00485,2.02655,872774023
2016-04-17,2.05275,2.15672,1.97107,2.1168,666928880
2016-04-24,2.09937,2.17173,1.97193,2.02097,682901411
2016-05-01,1.99885,2.04342,1.79904,1.84313,728791043
2016-05-08,1.85664,1.90231,1.77214,1.83221,712531922
2016-05-15,1.83404,1.93322,1.80825,1.82456,703371731
2016-05-22,1.83203,1.91491,1.77415,1.87429,927796455
2016-05-29,1.87907,2.0712,1.86143,2.06953,578175299
2016-06-05,2.08088,2.09611,2.02531,2.06583,464727126
2016-06-12,2.07512,2.10449,1.98086,2.00132,499860732
2016-06-19,1.96963,2.00123,1.86831,1.88252,690042651
2016-06-26,1.95022,2.005,1.74529,1.75881,757094980
2016-07-03,1.71867,1.96843,1.62956,1.9452,927192109
2016-07-10,1.92003,2.07032,1.86614,2.06553,565309079
2016-07-17,2.08917,2.17985,2.0871,2.14992,552603596
2016-07-24,2.15561,2.26513,2.15384,2.25672,440139521
2016-07-31,2.25174,2.37041,2.23122,2.351,509105105
2016-08-07,2.35675,2.46168,2.28849,2.44613,549988782
2016-08-14,2.45017,2.48251,2.41399,2.47173,364420976
2016-08-21,2.48035,2.51917,2.42212,2.47389,326550461
2016-08-28,2.46214,2.52059,2.39891,2.44301,362027104
2016-09-04,2.44441,2.49042,2.38717,2.46072,355285305
2016-09-11,2.47556,2.52492,2.28056,2.28056,338624047
2016-09-18,2.24632,2.49305,2.24216,2.47845,565821461
2016-09-25,2.4976,2.6011,2.43293,2.54361,424809966
