Date,Open,High,Low,Close,Volume
2012-09-09,1225371,1258881,1143983,1150067,195.2586
2012-09-16,1158968,1210377,1097351,1109512,280.0198
2012-09-23,1107891,1123560,1083319,1101531,248.4629
2012-09-30,1129293,1213908,1104374,1174289,343.5667
2012-10-07,1157079,1196984,1113003,1152899,289.1598
2012-10-14,1173989,1280942,1165998,1273916,259.2866
2012-10-21,1257957,1328810,1183269,1324374,359.3451
2012-10-28,1327533,1386294,1293048,1340935,343.8554
2012-11-04,1345433,1381507,1288300,1352150,122.5718
2012-11-11,1349240,1474717,1288607,1455898,361.462
2012-11-18,1428439,1608509,1425575,1537944,371.4197
2012-11-25,1484644,1484971,1348919,1349575,178.0851
2012-12-02,1357249,1389167,1273585,1292110,300.705
2012-12-09,1263387,1369696,1259842,1343847,305.8042
2012-12-16,1354707,1369042,1257336,1355005,294.5957
2012-12-23,1353097,1357558,1230158,1297242,321.2459
2012-12-30,1308080,1395583,1299108,1383728,155.0426
2013-01-06,1390129,1395583,1165043,1200786,258.0357
2013-01-13,1212948,1226333,1165998,1167889,178.6141
2013-01-20,1186120,1215826,1155470,1176841,211.2777
2013-01-27,1173024,1202051,1139170,1178773,180.2498
2013-02-03,1178119,1197638,1137280,1143349,303.2065
2013-02-10,1163759,1203337,1114608,1122263,267.9454
2013-02-17,1119701,1142719,1109817,1133748,157.496
2013-02-24,1125440,1209748,1107891,1161847,201.8971
2013-03-03,1136650,1222857,1126429,1143983,330.1935
2013-03-10,1156771,1162173,1064449,1075667,230.2791
2013-03-17,1079148,1093852,1064766,1080451,192.3241
2013-03-24,1109512,1122595,1063515,1075667,294.5957
2013-03-31,1063832,1101852,1053607,1056820,205.7455
2013-04-07,1053607,1138522,1042433,1106943,302.6773
2013-04-14,1105968,1115257,999641,1007011,370.2652
2013-04-21,1020424,1143983,1014676,1081070,471.1884
2013-04-28,1070527,1083651,993921,1014019,370.7936
2013-05-05,1005080,1005080,899089,908359,313.4529
2013-05-12,903558,908359,871611,872274,252.4075
2013-05-19,877050,879924,827559,828538,261.307
2013-05-26,835242,881860,806851,858521,479.5102
2013-06-02,828538,867814,818942,865873,337.6497
2013-06-09,862369,928134,843219,856291,728.405
2013-06-16,849922,922078,842893,892703,548.3491
2013-06-23,870986,974766,841283,949835,699.7824
2013-06-30,974449,1003204,900334,918892,613.7713
2013-07-07,897466,913125,866200,868131,383.7333
2013-07-14,853428,874157,772719,774558,417.0233
2013-07-21,772010,801999,760525,795006,243.2193
2013-07-28,787046,807778,770416,770416,305.0345
2013-08-04,774558,780950,722207,722207,341.3539
2013-08-11,725714,753491,719314,734951,249.3288
2013-08-18,744534,768810,713286,764351,348.9546
2013-08-25,763712,773621,725388,728574,356.6985
2013-09-01,727320,776476,710394,760194,493.7983
2013-09-08,741054,757936,706233,716138,308.8828
2013-09-15,709116,709116,679110,685809,245.8171
2013-09-22,669509,696026,641737,654832,345.0093
2013-09-29,645904,669509,644636,651339,349.195
2013-10-06,673053,678774,635025,643030,440.6428
2013-10-13,659959,720284,641737,643655,718.6412
