Date,Open,High,Low,Close,Volume
2010-07-11,0.78736,0.843435,0.756669,0.843237,1825109056
2010-07-18,0.841801,0.88841,0.830199,0.832381,2368974880
2010-07-25,0.83699,0.897581,0.81319,0.896389,2327898315
2010-08-01,0.899366,0.921925,0.857864,0.886621,2152140474
2010-08-08,0.908489,0.93204,0.894804,0.922819,1539720191
2010-08-15,0.932336,0.939724,0.832233,0.842593,1857055125
2010-08-22,0.833769,0.884541,0.827124,0.849684,1790889622
2010-08-29,0.862081,0.8658,0.777146,0.818399,2415170868
2010-09-05,0.810069,0.890686,0.784882,0.890686,2160977758
2010-09-12,0.88221,0.916173,0.874723,0.911761,1234377982
2010-09-19,0.926734,0.977654,0.925793,0.97121,1691105406
2010-09-26,0.978795,1.04037,0.976564,1.03885,2457855618
2010-10-03,1.03885,1.04688,0.994912,1.01241,2286260883
2010-10-10,1.00631,1.04688,0.978944,1.03954,2082102561
2010-10-17,1.0427,1.11529,1.02168,1.11529,1877762739
2010-10-24,1.11673,1.12497,1.06907,1.12125,2074831592
2010-10-31,1.12993,1.15802,1.11154,1.14599,1660055432
2010-11-07,1.15348,1.21898,1.13601,1.2097,1921187502
2010-11-14,1.20593,1.227,1.14003,1.15654,1480676442
2010-11-21,1.16934,1.174,1.1015,1.15436,1621898291
2010-11-28,1.14589,1.18873,1.12402,1.16667,1168852754
2010-12-05,1.16354,1.21824,1.12809,1.21485,1658359916
2010-12-12,1.21515,1.24575,1.20643,1.24326,1389617462
2010-12-19,1.25332,1.2564,1.22181,1.24935,1226838712
2010-12-26,1.25407,1.26928,1.2332,1.25946,711998735
2011-01-02,1.25432,1.26755,1.23469,1.2464,549091962
2011-01-09,1.26919,1.31849,1.26681,1.31105,1208769701
2011-01-16,1.3036,1.36473,1.29715,1.36423,983368602
2011-01-23,1.34109,1.37639,1.29944,1.30018,1026395962
2011-01-30,1.30439,1.37887,1.28953,1.30217,1447485353
2011-02-06,1.30538,1.38061,1.28576,1.37927,1198378839
2011-02-13,1.38423,1.43153,1.38011,1.43033,1241553180
2011-02-20,1.42984,1.45943,1.41964,1.44541,724674772
2011-02-27,1.40604,1.41418,1.31699,1.38918,1486526965
2011-03-06,1.39945,1.42274,1.34358,1.40277,1907026325
2011-03-13,1.41547,1.41717,1.29954,1.33185,1839883700
2011-03-20,1.31779,1.33712,1.20494,1.24019,2141843978
2011-03-27,1.27613,1.36722,1.25615,1.34972,1021986597
2011-04-03,1.36086,1.3996,1.32077,1.37803,772444778
2011-04-10,1.38557,1.39115,1.33961,1.35418,954654344
2011-04-17,1.36398,1.36994,1.31605,1.33912,1108890564
2011-04-24,1.31304,1.42522,1.27633,1.41795,935440923
2011-05-01,1.4219,1.46505,1.41597,1.45647,771047541
2011-05-08,1.45928,1.46786,1.40589,1.42587,1356030092
2011-05-15,1.42904,1.46603,1.41258,1.42079,1194190403
2011-05-22,1.4082,1.41647,1.35234,1.38889,1384851016
2011-05-29,1.35219,1.37441,1.32671,1.37232,1190526965
2011-06-05,1.39748,1.41617,1.31605,1.32028,1105980918
2011-06-12,1.3143,1.3277,1.23747,1.23994,1153948724
2011-06-19,1.24287,1.27732,1.19253,1.20573,1328323115
2011-06-26,1.19999,1.27663,1.19939,1.23121,1235993621
2011-07-03,1.23349,1.39796,1.22873,1.39483,1045895328
2011-07-10,1.39683,1.4644,1.39087,1.44804,886614675
2011-07-17,1.41765,1.43232,1.34406,1.38968,1449138693
2011-07-24,1.37551,1.47864,1.34873,1.47458,964339262
2011-07-31,1.45127,1.48595,1.36795,1.39434,1202424684
2011-08-07,1.42705,1.43432,1.13038,1.1974,3008502210
2011-08-14,1.12522,1.18799,1.02628,1.1728,3260661292
2011-08-21,1.18278,1.21038,1.01907,1.0209,1717452426
2011-08-28,1.06844,1.15546,1.02155,1.14599,2259561978
2011-09-04,1.16998,1.26161,1.13924,1.15173,1432846946
2011-09-11,1.09872,1.23409,1.09289,1.14569,1520068238
2011-09-18,1.12125,1.3039,1.11986,1.29944,1966543022
2011-09-25,1.26854,1.33663,1.12829,1.18908,2425759238
2011-10-02,1.20197,1.28021,1.11519,1.11653,2220792879
2011-10-09,1.09694,1.20772,1.01574,1.1813,2781398132
2011-10-16,1.22112,1.36588,1.21814,1.36448,1158919399
2011-10-23,1.35234,1.36994,1.25452,1.32324,1360903690
2011-10-30,1.33314,1.4092,1.27266,1.39698,1389676743
2011-11-06,1.36423,1.38324,1.26608,1.34228,657516284
2011-11-13,1.33912,1.39673,1.26804,1.34029,1191124634
2011-11-20,1.33383,1.36448,1.22466,1.22839,1138755346
